0,1,2,3,4,5,6,7,y
3,1,577,280,474,2757624,30,836,1
2,3,3303,197,99,3465905,13,2159,0
2,5,1572,147,76,1552870,21,5496,0
3,5,2938,114,464,3336160,41,5885,0
2,1,1714,43,245,4187321,19,2036,1
0,3,3163,119,209,1290783,48,8176,2
1,3,530,42,477,1681913,86,9120,1
2,5,3027,240,341,4610231,63,7350,2
0,5,1921,275,236,135278,20,9849,2
2,3,3869,191,474,843721,64,5759,1
1,1,2969,74,357,282097,37,15598,1
0,5,1512,10,242,2177082,31,2453,2
1,1,1475,142,275,3409939,74,8312,1
1,1,3667,89,95,3459530,18,10552,0
0,5,394,280,111,2674605,20,4451,2
0,1,94,250,450,4538229,82,6751,1
0,1,3767,37,490,2239083,11,3345,2
3,3,2118,232,223,1261561,86,15737,1
0,1,1707,32,117,3012164,44,9003,1
0,3,3191,118,174,4953034,82,12925,2
0,5,1937,116,470,2459547,64,2171,2
0,5,2970,154,100,3691789,34,3632,2
2,3,2145,148,201,2548663,87,14527,1
3,5,1564,293,344,252442,65,13946,0
1,1,2648,108,95,3421690,55,4247,0
0,1,2384,132,231,1321055,74,9871,2
2,1,1051,296,372,318152,1,5750,1
2,5,1083,90,433,3742761,38,7282,2
2,1,2639,19,110,4893812,9,4338,1
1,5,2090,17,235,4461025,95,15338,0
0,1,2853,214,373,74916,71,1135,2
3,3,323,206,69,427141,17,15941,0
3,5,1005,207,491,2018949,99,15650,0
2,5,2697,39,259,4254618,52,10699,2
1,1,1829,29,57,4599615,18,12637,0
1,5,430,57,126,3784599,63,11508,0
1,5,1402,139,236,610003,33,8695,0
3,3,528,141,371,2334728,4,2671,1
2,3,2112,63,412,57680,87,8860,1
0,1,565,290,465,2051377,75,8878,1
3,3,240,274,496,4701671,52,2398,1
2,1,1241,224,42,4826937,9,4924,0
2,1,3642,299,53,3869434,64,13817,0
0,1,2718,52,485,3233838,30,3086,2
0,5,1210,83,174,3056319,8,10491,2
0,3,2251,287,377,19510,5,10963,2
1,1,1461,251,354,3732624,76,2399,1
0,3,3330,139,301,4661009,63,14382,2
2,1,321,203,346,3461054,1,5793,1
0,3,192,41,353,4955291,15,4482,1
2,3,3732,115,414,2649323,89,6225,1
3,1,1962,213,395,4922091,82,10236,1
1,5,3941,10,296,937232,38,7315,0
3,3,1142,254,373,4949587,42,6153,1
3,5,2344,81,234,4730686,46,14120,0
2,5,3382,24,295,1969487,53,11062,2
3,1,837,62,213,1586508,26,7408,1
2,1,2176,17,181,1420702,61,15950,1
0,1,1731,55,21,53748,67,9313,1
0,3,672,123,316,3992181,54,2081,1
2,1,3891,156,130,1112227,22,13611,1
0,1,3726,175,442,4098304,26,1299,2
1,3,2622,148,253,29669,83,9537,1
3,3,2869,126,161,3547226,60,6858,1
1,1,987,285,161,2386835,39,3606,1
3,1,3742,286,197,1970387,36,8569,1
0,1,3451,187,404,3950905,21,9038,2
1,1,3310,163,22,4428974,41,5349,0
0,5,1168,210,100,1868691,48,11103,2
3,5,666,124,209,1202934,26,13002,0
2,1,1081,168,83,4599,63,11035,0
2,5,116,51,265,1178089,77,3144,2
1,3,3617,256,465,3424261,36,3027,1
0,5,240,77,457,2601017,24,1012,2
0,5,3487,205,285,1324038,90,5775,2
1,1,2865,99,337,2363351,21,5539,1
2,5,570,120,338,646452,18,1318,2
3,5,1039,154,80,1656443,15,5329,0
1,5,1190,284,87,2102794,79,422,0
3,5,2364,188,293,1583185,6,4430,0
2,3,1684,250,139,1391688,43,10810,1
0,1,2582,162,386,3890381,31,7667,2
2,1,3630,113,52,522315,28,15082,0
1,3,3419,84,17,1468836,8,13144,0
0,5,1237,137,22,3299771,29,12984,2
1,3,425,208,222,1829918,21,11935,1
1,5,702,163,120,2739599,81,9846,0
2,3,3389,65,485,3958887,88,6329,1
1,1,598,287,300,2171972,58,145,1
2,1,1147,28,32,2731502,60,15528,0
0,1,3629,168,311,552764,50,15783,2
2,5,122,35,263,3602627,31,4419,2
0,5,2405,178,24,3813079,47,3991,2
2,3,248,32,139,1790033,34,7071,1
3,3,3251,56,70,1169931,2,15235,0
3,1,1831,22,124,3216775,67,9442,1
1,5,3945,226,469,4337172,94,3994,0
2,3,621,203,329,2638108,72,5918,1
2,5,840,153,317,2126258,52,13121,2
0,5,1688,82,429,4943422,7,5446,2
1,1,1881,165,460,2024106,76,15547,1
2,1,1905,86,334,367074,19,8091,1
1,5,1560,178,76,1985030,90,181,0
3,5,3974,296,258,3395493,92,11357,0
2,5,1224,94,184,267651,15,7340,2
2,5,3790,191,348,178375,78,15545,2
1,1,3327,121,11,3249280,48,9632,0
2,3,228,239,181,3302467,14,6566,1
1,1,2294,105,494,2228666,3,9391,1
2,3,784,177,457,2339500,50,11752,1
0,5,2186,165,474,1827669,93,5956,2
1,3,848,114,343,4116361,54,14368,1
2,1,3555,202,293,3626153,6,11889,1
3,1,837,141,484,2590201,49,857,1
2,5,2845,147,63,1101620,23,13081,0
3,1,3304,279,467,1009882,92,100,1
3,5,258,47,76,131436,78,11450,0
0,1,542,54,429,4284667,78,5327,1
1,1,3251,172,111,2419113,20,105,1
2,5,2762,262,129,1676902,77,3714,2
0,3,3134,178,200,1620530,91,793,2
2,1,1707,294,418,3566117,60,14813,1
3,3,2968,283,479,4601505,99,12780,1
1,1,781,29,313,3134105,45,6080,1
2,1,1179,248,432,3169253,61,8181,1
2,1,3496,279,56,3259021,56,14711,0
3,1,1655,40,231,4232707,2,15025,1
2,3,3828,113,30,398046,45,13999,0
2,3,2795,179,167,3071800,40,11118,1
3,1,3220,195,357,2250170,24,129,1
0,1,643,137,168,2383800,29,14859,1
3,3,3708,219,386,1684415,67,12714,1
0,5,2983,290,381,3464587,68,12182,2
1,5,2949,262,419,3072097,66,3016,0
0,3,1265,28,244,3707871,84,14718,1
0,1,374,209,159,112597,54,15584,1
1,1,1028,229,414,4368226,53,3778,1
0,5,1799,145,266,1412379,79,4586,2
3,5,1900,232,174,2395019,49,175,0
0,3,3053,12,86,3837827,32,5863,2
1,5,1540,245,94,4980021,61,8460,0
3,3,943,237,55,4192161,42,997,0
1,5,1440,151,402,3676555,1,12615,0
1,5,3439,18,410,4128741,63,15894,0
2,5,193,199,56,1690224,35,644,0
2,1,433,174,222,2461436,51,5080,1
1,1,2313,148,488,4543429,71,14356,1
1,1,3482,285,496,1871942,45,190,1
1,5,2421,62,68,4073743,77,11135,0
2,3,3136,184,63,2894059,65,3105,0
2,3,266,119,351,195202,14,9872,1
0,3,1565,212,21,4517025,93,9118,1
0,3,3048,145,201,3929056,3,14067,2
1,1,3668,13,15,2830380,24,4255,0
3,1,2280,164,318,2539309,65,5221,1
3,5,2367,181,153,1616620,48,7832,0
2,5,3042,56,355,4802294,10,2710,2
2,3,1540,103,270,2931424,13,6906,1
2,1,2967,57,82,301767,73,6139,0
1,3,1685,249,183,3979222,14,11632,1
3,5,3640,222,241,4251994,10,5368,0
0,5,3663,148,279,1148556,40,13133,2
1,3,2564,214,437,518926,23,10271,1
0,5,2402,82,456,922594,99,13066,2
0,3,1217,13,371,457082,55,15455,1
1,1,160,85,231,1429094,63,2602,1
0,3,1063,86,61,3717714,71,3661,1
3,1,281,265,125,2361406,42,13875,1
0,1,1764,111,35,476197,99,8112,1
3,5,3705,115,62,1181034,66,1090,0
3,5,3843,48,374,1291858,79,8556,0
3,5,1805,284,38,4164219,73,7653,0
2,3,3713,97,28,1883809,47,11701,0
0,3,3621,220,312,883517,81,4222,2
1,5,2692,86,401,3105632,52,11267,0
1,3,1627,86,288,1073374,18,2996,1
0,5,1346,37,126,1456357,79,15780,2
2,3,3824,254,115,2121179,18,3286,1
2,1,2270,75,428,501252,24,3730,1
3,1,1022,275,488,3716222,23,13978,1
0,5,1080,214,318,4253638,12,15433,2
0,3,3276,67,236,2676059,23,4857,2
1,3,3643,210,361,421091,21,11348,1
0,1,2643,234,195,4875178,64,1587,2
2,1,2645,151,270,3300380,90,3922,1
0,5,567,93,25,260201,72,1917,2
1,1,963,152,282,2839339,94,13191,1
3,5,2312,42,169,4068520,34,15870,0
1,1,2231,161,367,4726326,2,1211,1
1,1,2382,167,259,1787936,69,3970,1
3,3,3247,150,233,4506797,31,5743,1
1,1,1994,260,265,4334227,97,3932,1
1,1,1512,121,189,2154766,68,10998,1
0,5,1922,153,29,204474,70,10154,2
0,1,2783,218,121,127745,87,7788,2
3,5,3273,233,129,1803572,19,8506,0
0,1,2428,52,203,4651325,72,12670,2
0,1,3659,273,477,3096039,13,6381,2
1,5,3504,253,120,2636947,65,5232,0
2,3,3236,12,219,1374651,6,13157,1
0,5,2991,134,10,2697939,71,9544,2
2,5,3603,277,67,901794,27,13903,0
0,5,1357,93,102,1933457,79,9436,2
0,3,948,25,230,1408539,52,1576,1
3,1,1148,68,220,2097958,98,8181,1
3,5,1239,186,437,4281424,87,11846,0
3,5,1262,72,241,878350,48,4444,0
2,3,2175,58,271,591888,88,10490,1
1,5,3044,255,373,2664288,79,1208,0
0,1,3723,298,112,532108,99,4417,2
0,3,737,295,59,314678,68,4680,1
0,1,2118,24,383,1790087,44,3563,2
2,1,615,264,119,3534063,17,15496,1
3,3,1257,101,465,2443716,95,10320,1
1,5,1944,288,97,1228103,38,1194,0
2,1,3343,215,29,1395208,10,118,0
3,1,876,103,23,2611948,54,3767,0
2,1,1401,234,142,2837297,91,15268,1
1,1,2276,208,434,534885,6,11250,1
3,3,1861,280,305,1792456,6,9068,1
2,3,3233,243,43,2612111,52,15905,0
1,1,3857,55,389,4408300,15,15309,1
0,5,3847,73,217,3646207,68,9411,2
1,1,1132,239,310,3131512,57,9225,1
0,5,1400,258,208,4607302,56,15742,2
2,1,3002,255,89,4660664,7,12818,0
3,5,1694,84,80,2065731,51,12219,0
3,1,2766,166,164,2599677,58,11576,1
2,5,240,232,87,859468,64,10582,0
3,1,1273,199,87,3444214,26,10257,0
3,1,1385,61,181,3036633,58,9694,1
0,5,757,97,298,1284224,31,10375,2
2,3,3156,75,42,3261564,66,9281,0
1,5,428,159,309,107998,92,15113,0
0,3,436,29,285,4715714,13,4773,1
2,1,3879,42,376,381703,18,4263,1
0,5,2334,290,429,4940179,94,6463,2
1,5,665,55,16,4619322,75,3516,0
1,5,1592,82,169,2831273,13,3076,0
2,3,2380,142,249,2699457,24,7048,1
1,3,2098,64,460,1529545,57,12499,1
0,1,1804,70,432,712182,29,2797,1
1,3,513,17,486,81291,56,7321,1
0,3,3351,281,33,4023610,54,14014,2
0,1,1016,255,223,1740528,5,12504,1
1,5,221,185,79,4775598,35,12637,0
2,5,3208,125,377,1993349,19,6221,2
3,1,3674,280,225,629556,55,11737,1
1,5,1196,202,113,3459010,77,3905,0
0,3,892,159,224,2684838,69,8803,1
0,1,1371,140,63,222163,44,15268,1
1,1,1958,111,303,1898678,78,2253,1
2,1,739,279,339,3272341,38,13685,1
2,5,2672,219,345,2200223,62,3469,2
0,1,1557,76,212,3651824,22,1194,1
0,1,2262,19,297,111572,73,2749,2
2,1,2074,58,54,2237149,40,9793,0
3,5,1772,120,326,2718159,26,15206,0
1,3,432,228,207,810063,5,12263,1
0,1,2306,66,225,4842712,93,610,2
0,3,3860,292,490,402099,54,1237,2
2,5,3553,122,318,4083940,86,3183,2
1,5,1462,142,393,1197845,49,3461,0
2,5,1633,80,444,1988214,3,1739,2
1,5,2321,92,341,277786,92,4457,0
1,3,2100,66,193,4084671,38,2473,1
1,1,421,280,36,4162011,14,1419,0
0,5,1760,120,175,2728533,47,14535,2
3,5,1519,85,327,418799,14,6057,0
2,3,660,167,283,3764901,75,6778,1
3,3,165,29,392,4799130,73,8822,1
2,5,3391,140,374,4519462,38,1026,2
1,1,496,131,112,2904107,64,4322,1
0,1,1441,50,457,4567733,44,6547,1
3,5,3374,176,342,4825471,70,12851,0
0,3,1390,139,382,4285933,65,10598,1
2,5,464,32,113,3654432,25,168,0
0,5,3216,288,423,2437126,16,1592,2
0,3,1858,260,254,1357258,15,4912,1
3,5,2989,18,314,2407606,98,3093,0
1,5,1097,22,178,1164842,81,1022,0
0,5,3749,61,125,4642154,3,965,2
1,3,2760,218,150,2897283,67,6671,1
2,1,1923,47,427,4274487,37,9679,1
0,1,1123,109,365,61282,81,636,1
3,3,3623,202,487,2156401,55,8592,1
2,1,767,200,134,4727755,38,5675,1
2,5,3619,60,34,124844,63,14580,0
3,1,1408,150,203,4950944,1,7404,1
0,5,3200,177,393,2432275,71,13811,2
0,1,1655,118,109,2072979,90,4641,1
2,3,3148,216,411,3938080,19,2612,1
0,1,2368,119,14,2922580,52,6889,2
1,1,611,205,28,4651699,30,10112,0
3,1,2901,161,179,2491388,55,8514,1
1,3,2344,252,283,913234,14,2977,1
0,1,3897,137,263,4177116,13,6245,2
2,3,3712,114,130,4194352,84,12600,1
3,5,436,19,41,3025320,90,11681,0
0,1,751,157,158,2907809,27,6326,1
0,3,2656,149,275,2297397,89,11283,2
2,3,1022,199,46,1548840,9,15634,0
2,1,1434,103,186,1134909,41,14695,1
1,5,3987,238,351,3842313,48,13934,0
3,3,1033,72,22,4468255,12,12190,0
3,1,1561,34,192,1001778,10,14401,1
2,5,401,277,154,4913829,6,10006,2
1,3,1774,290,274,2873325,34,4340,1
3,3,2001,20,97,2999277,52,5932,0
2,5,1329,210,437,517243,41,13804,2
0,5,3343,135,471,540353,83,6496,2
3,1,1957,199,55,2112577,6,5217,0
1,1,802,98,401,2897695,2,10012,1
1,3,2878,125,128,4057150,15,13482,1
1,5,1074,186,430,1963821,17,1572,0
0,5,595,23,28,2441342,16,9073,2
3,5,1519,266,456,3175,28,611,0
3,3,128,218,229,1323061,85,3590,1
0,5,1309,290,439,2948492,72,12378,2
3,5,2431,114,242,3827742,10,1529,0
0,3,938,156,103,3600839,10,6727,1
0,1,3470,288,464,3730712,10,12708,2
0,1,3219,18,260,2287113,73,1255,2
1,3,1155,127,259,4540563,28,6710,1
3,5,2599,103,291,2390490,24,8898,0
0,3,2040,153,241,4623357,19,12182,2
3,1,1550,298,55,3608838,97,639,0
1,1,3825,23,383,3231086,68,4376,1
0,3,2862,266,55,3511420,56,4954,2
2,3,970,195,468,559867,67,9613,1
1,1,599,216,23,2770067,42,12816,0
2,3,2111,181,94,41751,12,13570,0
3,1,441,279,328,1250247,18,15060,1
3,3,3468,230,337,3220908,23,11993,1
1,3,2407,161,12,4400054,84,6471,0
3,3,2483,120,37,3180249,6,14110,0
2,1,3330,192,390,2634004,53,3809,1
0,3,1430,81,166,630443,98,10342,1
0,1,1023,292,352,989144,42,10126,1
0,1,3722,83,411,1040535,66,13371,2
1,3,3689,224,428,2285302,30,14100,1
3,3,3215,32,342,3497619,9,8989,1
2,1,3214,77,341,798634,91,8705,1
3,1,389,102,184,372551,42,8995,1
3,5,2694,72,123,2009265,34,5986,0
3,1,3566,233,398,4170895,40,8824,1
0,5,806,234,496,1708621,88,2255,2
2,5,1095,112,340,3236925,17,4164,2
2,5,2388,224,259,1092213,29,12392,2
3,3,3606,201,68,4869030,50,4077,0
0,3,3905,169,212,3643192,76,14088,2
0,1,2403,216,324,1916954,95,4866,2
2,5,2731,278,248,4008374,49,7238,2
0,3,3249,203,243,156647,73,11595,2
0,3,2722,161,312,3581345,61,2858,2
0,3,988,246,104,1179102,83,13901,1
1,3,3394,97,488,3654451,46,15404,1
3,3,897,20,150,462833,46,15826,1
2,5,491,196,343,4873685,17,15193,2
2,5,2600,223,122,4073681,66,15108,2
1,5,179,24,118,2617670,5,14670,0
3,5,3253,275,371,3249394,54,3653,0
2,1,646,82,354,1755741,16,13893,1
0,5,2008,61,298,1131127,81,14896,2
2,3,1555,137,106,3742896,91,3963,1
0,5,911,37,455,4925306,7,15407,2
1,1,3511,74,344,952710,8,1469,1
0,3,2690,26,25,4308427,72,2217,2
2,5,1048,147,53,2828700,87,2194,0
2,5,2422,238,451,3040206,96,2217,2
2,5,3190,263,385,3515734,82,9802,2
1,3,3781,219,239,1298327,38,9418,1
1,3,2545,240,399,4012577,54,9510,1
3,1,1601,250,117,836669,76,5941,1
2,3,2916,79,226,671774,15,11829,1
0,3,1690,113,408,1178209,92,6586,1
1,5,3286,213,269,867297,50,1216,0
2,3,1561,62,321,1691045,56,3625,1
2,5,1786,63,329,4781651,95,2891,2
1,5,2806,285,205,312294,9,1920,0
3,3,1499,40,487,1614955,8,12171,1
1,1,3818,144,427,2302348,19,10509,1
1,1,1907,67,484,2939926,51,2936,1
0,3,314,114,104,3950770,72,209,1
0,1,3996,275,65,1870060,98,7293,2
3,5,2709,19,41,4544511,57,10900,0
2,5,3463,262,240,3069689,68,3813,2
1,3,2929,165,381,2520379,31,12976,1
3,1,3847,167,18,4098996,3,1105,0
0,1,3399,46,200,4817132,99,15162,2
1,5,2771,128,370,4248837,83,383,0
2,3,1512,76,209,1169964,43,3646,1
0,1,206,251,343,796063,29,7657,1
0,3,1495,222,170,3234116,10,9133,1
0,1,2348,110,96,4130295,12,11229,2
3,5,2975,65,30,3968924,46,14354,0
2,5,1682,248,320,3903859,30,12689,2
1,3,2627,240,85,4185737,94,1412,0
3,5,2424,101,450,4308380,82,975,0
3,1,3058,288,395,3770023,88,5569,1
3,5,944,118,150,2819710,32,2493,0
0,3,2194,177,135,3958100,73,15611,2
2,3,562,227,260,2992002,47,10819,1
3,3,265,231,397,1121368,88,4030,1
1,1,3253,170,93,2519800,63,7310,0
2,1,3381,25,443,796005,26,10647,1
1,1,2222,287,380,3283178,3,1469,1
2,1,3203,66,57,4523289,23,11117,0
1,1,3404,71,388,1595745,75,109,1
0,5,1756,251,87,4784877,74,2574,2
3,1,2156,99,39,766127,50,3847,0
1,1,1617,81,294,2569805,36,10901,1
2,5,2258,39,145,2969174,13,12338,2
3,1,2381,297,149,4516593,29,1628,1
3,3,2203,95,50,1369240,38,12648,0
2,1,1178,243,495,2939396,77,14553,1
1,1,3560,244,291,3349410,90,14577,1
0,3,277,274,59,1935062,84,7251,1
0,3,3821,296,267,1992524,5,11347,2
1,3,3703,278,320,3564733,20,15826,1
3,3,2415,195,369,4455015,78,757,1
3,1,1537,140,449,626122,14,8215,1
3,3,851,286,279,2138154,8,5327,1
3,3,1672,189,143,256549,48,1830,1
1,5,1955,299,243,1792624,13,13861,0
3,3,2971,172,137,4678147,24,2463,1
2,3,521,280,113,375994,79,13701,1
3,5,1129,105,263,1703875,65,13195,0
0,5,2722,271,104,4150285,86,11648,2
3,1,2110,297,346,1779650,34,7800,1
1,5,3561,92,226,3427349,51,14712,0
0,1,1091,234,70,2800045,3,2211,1
1,5,2791,232,489,4465944,90,15182,0
1,5,3070,127,277,1170098,78,13256,0
0,1,2210,201,250,4600790,58,15827,2
1,5,278,88,22,2829520,72,11781,0
1,1,220,87,156,2381020,55,15552,1
3,5,344,156,437,4669710,80,8850,0
2,3,238,116,249,1650478,42,358,0
1,5,475,280,98,1143142,21,14786,0
1,1,1026,253,104,3273920,10,5489,1
1,5,1152,82,324,4597218,57,4357,0
3,1,2755,35,302,3614725,25,2414,1
2,1,968,219,34,3263983,56,234,0
0,3,3303,101,281,4027642,38,5374,2
3,3,548,134,175,4232659,86,5533,1
3,1,1871,82,436,1087266,61,13577,1
2,5,2859,132,259,3577758,47,295,0
2,1,915,193,96,3833733,54,8480,0
3,1,875,196,151,741174,46,8233,1
0,5,3829,207,143,204811,68,5974,2
3,5,1908,87,482,1630494,4,13752,0
2,5,2168,195,288,4374547,94,569,2
0,5,2345,262,135,1595522,66,13951,2
2,1,195,22,325,4473245,93,3957,1
0,1,1691,85,405,2943383,43,326,1
1,3,3896,60,150,3527173,62,12270,1
2,1,1369,284,365,531553,85,5151,1
2,5,2679,158,112,3796627,85,14587,2
3,3,519,228,235,1252782,85,12551,1
2,5,3627,131,399,2067799,4,8847,2
2,1,242,220,72,447710,65,4623,0
1,3,1141,289,303,3131108,62,4653,1
2,5,2591,35,393,1731934,90,13436,2
1,3,3938,182,315,3110070,2,4103,1
1,3,101,165,263,2028419,9,6862,1
1,1,2979,247,189,1457098,57,10954,1
1,5,2460,91,49,3325145,45,6123,0
0,3,1870,282,273,3289685,18,191,1
3,3,3014,77,198,3780697,48,11903,1
0,5,2571,53,17,3726613,42,10611,2
2,3,1919,70,113,4071675,41,1767,1
0,3,2618,132,234,98375,75,12798,2
0,3,1836,205,43,1820941,89,15092,1
2,5,1504,120,245,3950244,90,13007,2
2,5,1917,267,472,3498319,58,7363,2
2,5,3419,98,237,2190465,42,14439,2
0,5,3556,207,197,2918945,35,11669,2
0,1,3817,291,322,81294,38,10566,2
2,3,2788,209,492,2193209,67,10086,1
3,5,3319,108,439,2249753,41,5764,0
3,3,3249,36,31,3860662,99,449,0
1,3,2629,98,352,384829,50,4813,1
2,1,2057,155,49,4169562,86,10805,0
1,5,1484,191,182,1543708,72,9764,0
3,5,889,266,448,2076713,79,9576,0
1,3,3186,198,188,4710607,45,13632,1
2,5,3815,249,95,1023762,71,10865,0
2,3,290,205,142,555700,19,13810,1
2,3,3490,174,360,4449232,17,6305,1
0,1,585,280,22,1261680,65,288,1
1,1,1457,17,37,4198232,93,3265,0
3,1,3552,47,93,852590,77,7591,0
3,3,132,123,490,1211280,56,13381,1
3,5,1031,65,473,33309,93,3697,0
0,1,3952,147,327,4991016,41,5458,2
0,5,3818,111,358,41449,42,9858,2
2,1,1000,186,352,1741831,6,6390,1
3,1,3949,178,289,3518937,69,2479,1
0,3,660,295,363,2603226,98,3702,1
2,1,623,270,272,4794485,75,9963,1
3,1,2383,232,175,1505915,73,14078,1
1,3,1038,208,302,2909760,40,13853,1
2,5,3655,220,77,4869073,41,6357,0
0,1,508,296,235,3345301,9,14991,1
0,3,3333,189,179,3172743,8,9514,2
2,1,2223,259,95,1537519,44,11381,0
2,3,3534,240,142,4569798,58,15240,1
0,5,1572,32,457,1902412,67,5190,2
1,5,2522,57,187,117751,13,2928,0
3,3,2651,118,499,1755217,19,1585,1
1,3,2707,15,352,1733968,98,14982,1
2,3,2034,47,261,1340025,96,15799,1
1,5,1616,178,24,3201034,49,8777,0
0,1,3279,292,232,2317400,80,6304,2
2,5,2209,212,388,1170715,82,998,2
3,3,2499,282,210,3049500,78,13200,1
0,3,3880,253,116,2869839,30,10884,2
0,5,171,56,259,4070617,66,3991,2
3,3,322,258,446,3786407,77,9263,1
3,5,1367,88,418,3676378,91,6653,0
1,3,447,119,98,2134520,59,15487,0
2,1,2568,22,134,4239413,53,8675,1
3,1,1034,99,122,1238293,52,1453,1
3,3,1280,289,478,975501,81,7869,1
2,5,1183,230,146,28426,31,3561,2
3,1,3561,82,256,905064,15,2985,1
3,5,1351,243,175,2611320,20,4928,0
1,3,3689,269,159,4042371,5,7556,1
0,5,1960,122,372,977729,7,13325,2
0,1,2666,55,352,672367,18,7641,2
0,5,1555,283,442,2143010,56,12506,2
0,5,3924,52,77,2012153,75,13046,2
3,3,3235,217,230,3498914,96,5110,1
2,3,1966,112,280,3691255,91,3383,1
2,3,2994,133,330,457185,90,15112,1
1,1,869,19,319,1090867,45,1652,1
1,1,2950,196,423,1088381,28,8470,1
3,3,3598,40,358,1148407,50,13522,1
2,3,2807,165,29,2247667,2,12764,0
2,1,2006,69,298,10290,84,12459,1
0,1,2418,258,498,1855080,68,2246,2
3,1,228,279,109,830722,77,11141,1
3,1,946,226,261,4280490,24,15090,1
0,3,2316,11,479,1851123,48,160,2
3,1,2886,33,86,1579013,45,9486,0
3,3,2022,215,144,2926576,93,6073,1
1,5,1601,208,401,4030884,58,4209,0
2,5,541,123,421,786088,36,10927,2
3,1,110,289,182,2009880,2,12043,1
1,5,1127,164,372,1866407,18,3917,0
2,5,1753,174,210,1881519,49,9619,2
0,5,2635,231,226,2475427,8,7691,2
1,1,2945,100,385,1573566,58,5054,1
1,1,3085,176,217,3369410,15,10013,1
2,5,114,216,83,935814,17,13846,0
0,3,3733,291,20,4933206,23,8254,2
1,5,635,74,296,307489,66,7127,0
3,1,1777,13,265,4811321,70,13514,1
3,1,2268,166,21,2763734,93,12576,0
3,1,3394,258,389,4153554,27,3311,1
0,5,3820,266,488,3047165,37,712,2
1,3,584,244,87,2229610,49,13447,0
3,1,3512,83,444,2139030,64,11334,1
0,1,2790,196,181,3902359,34,8935,2
3,5,3448,71,105,1664216,18,3440,0
2,3,2205,173,315,989807,64,9423,1
1,5,1920,65,382,2927473,74,3068,0
1,1,3283,120,282,2684684,44,15349,1
0,3,2911,227,428,1986243,17,9746,2
0,3,1054,249,394,3890200,59,1952,1
1,1,2549,30,422,701461,13,4221,1
3,3,1279,150,188,701066,52,378,1
3,3,2687,274,73,733444,60,9681,0
2,5,1089,148,141,4210419,42,15612,2
3,1,376,79,352,565267,91,13590,1
0,1,657,127,421,2794153,64,6345,1
0,1,2756,207,281,3923874,66,3896,2
3,1,51,214,328,4167421,34,12409,1
0,1,1083,223,341,4851258,95,274,1
1,3,2531,65,446,408609,87,2570,1
1,5,174,296,350,4623900,71,8114,0
3,1,1154,184,118,701416,64,3764,1
1,5,2582,137,282,4152511,33,2457,0
1,5,2749,297,177,3539236,12,6733,0
2,3,1911,235,406,2083264,76,860,1
2,1,1223,73,189,4837835,19,6802,1
1,3,2897,57,67,3020517,9,3167,0
3,1,2970,211,489,1609990,74,14386,1
2,3,3461,69,430,2702822,17,4823,1
0,5,178,266,88,3369513,50,15654,2
0,1,487,74,469,2640668,39,3340,1
0,5,800,248,70,4743601,41,12628,2
3,5,2598,298,378,787526,10,13819,0
1,3,3179,47,130,1549780,12,2301,1
0,1,1271,34,216,3227364,79,13563,1
3,5,2308,68,43,3245181,95,4711,0
2,3,951,167,79,2588033,15,10771,0
1,1,2142,66,26,2079850,28,14153,0
2,1,3218,57,29,2358395,4,4656,0
3,5,1352,65,466,2433108,36,9165,0
0,1,2632,74,324,1377807,65,6471,2
0,5,1483,277,78,3391584,98,3102,2
3,1,2558,78,224,3196335,47,8257,1
0,3,440,225,170,1452537,81,11838,1
1,5,3968,98,111,3515536,39,10645,0
3,5,1117,290,385,2640770,38,4501,0
2,1,76,266,215,1760268,44,4975,1
3,1,2891,169,154,2595489,51,12252,1
1,5,3218,243,66,2021612,97,2696,0
1,1,3072,140,92,1825998,85,9343,0
3,3,597,58,490,4416741,26,11217,1
3,1,2718,156,394,533358,36,9332,1
0,3,616,11,278,876475,69,2956,1
1,3,753,154,420,302065,97,1796,1
3,3,1292,70,463,2104741,1,4359,1
3,3,234,282,196,2031489,53,9962,1
1,3,3190,58,15,2977579,6,498,0
3,1,3950,140,362,2134527,37,3062,1
0,3,3251,52,359,2141237,2,11746,2
1,1,1640,66,119,4780432,69,1618,1
0,3,1963,59,492,2981631,90,11428,1
0,5,3730,187,416,1895728,41,15172,2
0,3,897,55,147,3032402,51,3541,1
0,5,648,179,60,3437386,47,10788,2
1,3,855,280,412,196961,13,13047,1
0,3,3752,148,60,4084028,76,12717,2
0,3,3841,256,485,3747050,69,7360,2
3,5,1407,157,96,4127030,66,6933,0
1,5,3275,239,77,3507260,59,15017,0
1,3,3668,289,93,1505777,68,6034,0
2,1,2176,134,476,4098824,59,9289,1
1,3,2676,201,51,2142997,91,12876,0
1,5,1928,89,228,4080162,10,7138,0
2,3,2510,103,66,3400987,13,15484,0
1,5,595,235,235,3430031,2,13090,0
1,5,1682,74,205,2586440,90,12872,0
1,5,2266,97,257,2728162,15,4818,0
1,3,2778,97,175,3383172,46,1114,1
2,5,3784,210,71,2937036,57,3871,0
1,5,2680,223,272,1815099,10,8809,0
1,3,2612,213,121,3884734,22,1486,1
2,5,3435,98,262,272984,89,12752,2
3,3,2129,70,208,4691136,79,12786,1
0,5,2384,280,187,303912,77,12947,2
3,1,2691,103,445,808359,8,10947,1
2,1,3164,36,35,1934630,21,6147,0
0,5,1976,223,419,3162057,85,14135,2
